,id,content
328,UgxXZgN9u4FZf7O0pZB4AaABAg.9TGiVk4L7yN9TGtP2XQd2o,"It's true, but the ICE cars are starting to do the same thing too sadly. It's gone as far up the chain as a 911 Turbo S which doesn't really sound any better than an EV now. Once the really fancy stuff does that then EVs will definitely be the way to go. Only compared to new cars though- if I could swap the EV kit in this for my 325hp NA flat 6 I'd be happy with the lower performance!"
329,UgxXZgN9u4FZf7O0pZB4AaABAg.9TGiVk4L7yN9TGq6_v22Va,I love these ev hypercars but to me without the noise from a combustion engine it's like it's missing it's soul
330,Ugw0p7J6H0xTKNmbG1B4AaABAg,"What gets me about these electric hypercars is that it's not actually hard to achieve this. Its just big electric motors with a truckload of watts thrown at them. It's not an engineering achievement anymore. Any car maker could make this, and probably make it a fraction of the price too."
331,UgxOr32PnpUqDq5zV094AaABAg,"I believe that If I really work hard and save up a lot of money, that one day I could afford.....a poster of this car."
332,UgxOr32PnpUqDq5zV094AaABAg.9TTw3ao402z9ZvrYAvU2Ji,Hahahahahahahahahahaha
333,Ugw94Rms91TiOiZaQJx4AaABAg,"Sounds like it’s falling apart on some of those turns, it’s the rocks hitting but it just gives me a weird feeling since there is no engine noise."
334,Ugzx7JKJytjSCLVXPDl4AaABAg,The cinematography was absolutely beautiful in this video!!!
335,UgzXck-NV1AVDoBjRAB4AaABAg,I can't believe Rimac is so good that smb like Pininfarina makes a car on top of it
336,UgzXck-NV1AVDoBjRAB4AaABAg.9TFoQICp5PO9TRbdwliXpH,"Rimac develops and produces drivetrains and battery systems for many manufacturers, like Aston Martin, Porsche, Jaguar, Volkswagen group, Hyundai..."
337,UgzXck-NV1AVDoBjRAB4AaABAg.9TFoQICp5PO9TIik_I58zH,I believe that Rimac is the motor for high output while Tesla is for high density
338,Ugy-DE2AeB1CpqKz7714AaABAg,I love the car pure perfection  ! But I'm also loving that shirt ! 👕👀
339,UgyZ5ktivgcM0KDQCTx4AaABAg,Really didn’t care for the look of this car when it first came out but wow it is beautiful now
340,UgxhU_JZ9WmVGVmfzPB4AaABAg,that moment when you see max power 1000kw/1840Nm x_x and it can make more
341,Ugz3pBb7YDBHKl0jWNF4AaABAg,5:20 he looked like vettel lol. if he puts on a full kit at a race im sure he'll fool some people.
342,UgyAscGS15xZgiHj8pd4AaABAg,"Wow what car, and actually a very well done video. Great job all around, I really enjoyed that"
343,UgzGMfGpGkl8hna2H_Z4AaABAg,A real engine V8/V12 would make it even more interesting...💨💨
344,UgwxgW8afbD-V08ox4t4AaABAg,"I put this video on the playlist, forgot what car this is and when it started playing I thought it's a Ferrari review.

Yes I know lots of Ferraris in the past were designed by Pinin, but I guess that's the problem when Pinin wanted to make their own branded car, they're overshadowed by Ferrari."
345,UgxhRYUdPD_puoZeJ8B4AaABAg,"Such a great video
This car is awesome"
346,UgzVt9GTs4BipU3m_UN4AaABAg,Chris and him keep this show alive
347,Ugx08k_xIsvwSq1CFVV4AaABAg,Is the most beautiful car I ‘ve ever seen 😍
348,UgyVedHPJteLOlEUUfx4AaABAg,"A GT that can only do 250 miles a time?
""It's not supposed to be this good"" really? For that amount of money, I expected more."
349,UgysXODUMTaq8cG-O1h4AaABAg,"They have designed cars for many companies including Ferrari, obviously they know how to make beautiful car. 
Pininfarina has made many beautiful cars, the company is owned by indian company Mahindra. Batteries are made by Croatian company Rimac which is partially owned by Porsche or german Volkswagen group and battery management system is co-developed by Rimac and Mahindra's Formula-E racing team. It's one of the most beautiful electric car in the world from Italy."
350,Ugw3Klqf2XwYM7R3JOp4AaABAg,"1:38 the dial click feel means that Matthew Rimac hasn't fixed it.

But still, beautiful exterior"
351,UgxBccACGBo7KWOMxyZ4AaABAg,"""The car sounds really good...let me turn it up"" (then proceeds to talk ultra loud) lol 🤣"
352,UgxqNONqAJ1c1NFkR2h4AaABAg,Love the picture of G25 one the steering wheel setup :) (1min 23sec)
353,UgwMca6KJgXHcknO0Hl4AaABAg,It looks way waaaaaaay better than the rimac nevera. True italian beauty
354,Ugzg1BWd7fDUV730Gzx4AaABAg,"Looks like a Corvette and a 458 had a baby. A really fast, and rowdy baby!!"
355,UgzUkX8NdHkYMTyEv_54AaABAg,"It's great to see you have to go from. screen to screen  while driving your 2 million pound car. 
That's not going backwards in ease of use is it :/"
356,UgyXyOm0iqhmVFBlGzZ4AaABAg,Brilliant video and editing for the kind of car this is
357,UgwqdKtRxeHF-dVW82Z4AaABAg,Beautiful car !!
358,UgwAh5fApxPAStzOovN4AaABAg,"Great video , still can't go without engine sound . I tried tesla on the track and it really goes but lack of shifting and engine noise makes it pretty boring after initial pleasant surprise."
359,UgwAh5fApxPAStzOovN4AaABAg.9TIsfyeGq6h9TNjbqG643j,Future looks dire.
360,UgytWKs6KEdOT-rI3IV4AaABAg,"Hands down, the most stunning design of any modern car. What a thing of beauty. It looks even better in the two tone launch spec. Silver and dark blue suits it the best."
361,UgytWKs6KEdOT-rI3IV4AaABAg.9THKCLOmjoO9ULBZw1juv5,@smokinjoe11 it sure is a spitting image of a Ferrari.
362,UgytWKs6KEdOT-rI3IV4AaABAg.9THKCLOmjoO9TIcQEM8vsa,If ferrari would have made a electronic car this would be it.... This car just looks like electric ferrari
363,UgytWKs6KEdOT-rI3IV4AaABAg.9THKCLOmjoO9TIG3SLvrwP,I agree. The design looks amazing.  If only it wasn’t electric.. imagine it having a v12 engine ooof
364,Ugx0GhAQaPWgG2fWqqN4AaABAg,The car is a beauty. And the video showing it is marvelous. Bravo
365,UgzBEa4zy8p7rYAdEtR4AaABAg,5:37 he actually starts porperly driving the damn car
366,Ugw623Z_6RHusAFu0ll4AaABAg,i honestly can't imagine having 2mil to spend on a car my brain is hurting
367,UgwdyjvIr9fzKuQs03J4AaABAg,I saw one of these in real life and it was stunning
368,UgxKl_uy7QPUL_sKBzN4AaABAg,I love cars. I love italian supercars. I watched this video and it was hard to keep watching till the end.
369,UgyWnDuiY3x4-BuCiT54AaABAg,Fantastic review.
370,UgwlUrKhto_X0mk5_v14AaABAg,It's a pity that nobody will probably ever put power in proper design other than #Lamborghini
371,UgxtOLm4p8x0fC9FrS94AaABAg,It´s a crime a car like this doesn´t have a real engine
372,Ugw9cSvwqwocWcp1l-d4AaABAg,"Question I've got is, 10 years ago 1000bhp was considered an amazing achievement and that's doubled in the last 10 years nearly, how much power is a hypercar going to have by the end of the decade ? 😬"
373,Ugw9cSvwqwocWcp1l-d4AaABAg.9TFCtoGK8509aqJaQXk9_n,"It's not really a fair comparison. That 1000hp benchmark was a single engine, while this is 4x450hp motors. Every advancement in motor technology is going to be reflected fourfold on the overall output."
374,Ugw9cSvwqwocWcp1l-d4AaABAg.9TFCtoGK8509ZJl0FHkfbD,3000 bhp
375,Ugw9cSvwqwocWcp1l-d4AaABAg.9TFCtoGK8509TVuMBXLqk_,"@Shelden Summers you don't need 1900 hp to have fun, I used to have a blast in my 60hp MK1 vauxhall nova, lovely gearbox snicked from gear to gear very nicely, no power steering so loads of feel through the wheel and only weighed about 700kgs so was really nippy and chuckable And that was the lowest power car I've had! Id have one now if I could find one at the right price, maybe a 1.3 with a few discreet tuning mods"
376,Ugw9cSvwqwocWcp1l-d4AaABAg.9TFCtoGK8509TVtLgZbPuA,"@C B I enjoy myself, your enjoyment is down to you"
377,Ugw9cSvwqwocWcp1l-d4AaABAg.9TFCtoGK8509THIV_PqEfh,"@rob allen I like the idea of people still trying to make cars fun despite us all going to electric energy,  yeah they are not going to compare to the old days of big beefy V8s and howling V10s  in terms of drama but hopefully in the future they won't kill off the environment either when we move to cleaner power (depending on where you live) cars should be fun and should have personality, they should offer an individual experience after all it is an investment,  they are not like a light bulb"
378,Ugw9cSvwqwocWcp1l-d4AaABAg.9TFCtoGK8509THGzNn8cOM,"Try  3000
More like 4000,
Try 5."
379,Ugw9cSvwqwocWcp1l-d4AaABAg.9TFCtoGK8509THCg-9sD0q,@rob allen   You must be fun at parties.
380,Ugw9cSvwqwocWcp1l-d4AaABAg.9TFCtoGK8509TGTBq--n_C,"Maybe by then the human race will have grown up a little and put their efforts into saving energy instead of going fast, it's really quite pointless having energy saving bulbs and appliances at home if you are going to drive a 1900 hp electric car!"
381,Ugw9cSvwqwocWcp1l-d4AaABAg.9TFCtoGK8509TFHZhjZEo4,"You do have to remember that this and the Rimac are a good bit over 2000kg   (4400 lbs).  The Rimac is listed at  2,150 kg (4,740 lb)‎.  That's almost 1000kg more than a P1 or LaFerrari, its all about power to weight, not outright power.       Electric cars power will go up hugely no doubt,  but it's  going to be more interesting to see if they get the weights down.      Gordon Murray's T50 with 986kg (2,174 lb) or maybe less in final production with 652 bhp  is a lot more exciting to me, for now than any of these electric dragsters."
382,Ugw9cSvwqwocWcp1l-d4AaABAg.9TFCtoGK8509TFFbPkTeWs,Entirely dependent on battery density and output efficiencies increasing.
383,Ugw9cSvwqwocWcp1l-d4AaABAg.9TFCtoGK8509TFF_RkNI5q,"The higher you go, especially the torque, the tougher it gets especially with the aero dynamics, weight, center of gravity, and most importantly, tires that can tolerate such a torque. By the end of the decade, I would say less than a double from now unless you are talking about a tuned car"
384,UgwR45ak9B3CDlsvYUx4AaABAg,"Have to say... that thing being featured is a work of art, truly a beautiful vehicle.. fast without a doubt, more than likely very nice to drive. I would never ever want to drive that thing, let alone spend money. That represents everything I hate about climate change. Like Volvo said... making a c60 model electric consumes 70% more unrecyclable materials."
385,Ugy8u_Ss3RsYVat3t9p4AaABAg,"Kinda sad I instinctively raised my volume, just to be reminded the only and biggest EV downfall..."
386,Ugy8u_Ss3RsYVat3t9p4AaABAg.9TtG65WR0249U_f-c2gbsM,"I know you're only making a joke, but it's certainly not the only downfall, and not even the biggest."
387,Ugx6sj954j8TqfEpORJ4AaABAg,"One of, if not the most beautiful cars for the past few years."
388,Ugz35pE7KLHgIbuDHBN4AaABAg,Bring back the old top gear team!
389,UgwaMKW8TvNm7769d_54AaABAg,Just like a perfect 458
390,Ugz1W-rLOvDjaNctuuR4AaABAg,TOP GEAR…YALL ARE KILLING IT!!!!
391,UgwBFIBRrlLnoiozbfV4AaABAg,The guy on the scooter gives me good vibes. 😊
392,UgyW7OmWlkalPUcUJ4J4AaABAg,Man! I really miss the old top gear UK version they were so much more pompous and funnier it kept you entertained this stuff's just boring 🤭
393,Ugw-7vG3oFE0EHr6ESZ4AaABAg,"What an epic, beautiful,  beautiful car."
394,UgzOpZGap2gYGpfn45t4AaABAg,"Electric cars has always been the future, let's get it done"
395,Ugxw6tCNh16gh2grj7d4AaABAg,"I wish things were simple.Turn a key,analog speedo,normal steering wheel.👍"
396,UgzMZ9Ajxmo4bvkqEsh4AaABAg,Amazing car. Future car is not like the old noisy ones but definitely amazing themselves
397,UgwsPdPndjq8eruAY8J4AaABAg,Just to give you size comparison to what 120kWh means (well to me anyway): 160kWh is power that we (two of us) spend MONTHLY in my apartment.
398,UgzqgeijXBvNRNlEd854AaABAg,One of the best looking car
399,UgyWIoxiaxBe0fLXfrN4AaABAg,"All that tech and the steering wheel adjuster looks like a gaming wheel.(┬┬﹏┬┬)
1:23"
400,Ugyz45ZMZKsZXoYUFfd4AaABAg,5:41 Whoaaa.... Did he go thru that seat on acceleration
401,UgwU1GIy9B7V6MY9mVJ4AaABAg,I was lucky enough to see the 1st car in Houston Texas at it's release in the states.
402,UgwQRnwayVbdG-sPZXZ4AaABAg,"looks like a perfect combination of lotus/corvette body built on ferrari/lambo fundamentals
stunning

while the bumpers and skirts give a lambo feeling, whole body has smooth lines like a ferrari, compact and sweet look of a lotus supported with some sharp details of vette -like the headlights.
perfectly designed imho

i don't see a completely new thing on it but it's like it took the best genes from the bests."
403,UgzJraZXplyU2O8xwNp4AaABAg,I think the world of engineers have reached the end of the road for four wheels. Its about time we get into the air for travel with some personel sized drones
404,UgzJraZXplyU2O8xwNp4AaABAg.9TMzh8D0e4E9U1UQeRbIwb,"@Riya And Ray Play That sounds safe :/
And what's clean energy ?"
405,UgzJraZXplyU2O8xwNp4AaABAg.9TMzh8D0e4E9TYMyaIf-Z2,Top speed of 250mph.
406,UgzJraZXplyU2O8xwNp4AaABAg.9TMzh8D0e4E9TYMwCB9ExK,"@R W nah we need more drone style and run on apple software. No traffic, no road maintence and clean energy."
407,UgzJraZXplyU2O8xwNp4AaABAg.9TMzh8D0e4E9TWXo9pST_0,"They are allready here, They called helicopters..."
408,UgxzmtnMq8rjV6LSNVF4AaABAg,How fast is it comparing to a jet plane taking off?
409,UgzR4YWiGERJKx1zp9p4AaABAg,"I appreciate the engineering behind the car, but without an ICE engine it just feels soulless"
410,UgzR4YWiGERJKx1zp9p4AaABAg.9TFgSLTRIio9aa479op82Z,"@Dsar Kefen Actually, what is ironic is that if the Doomsday fearmongers have their way, steam engines will be back in style, because they operate on external combustion/heat."
411,UgzR4YWiGERJKx1zp9p4AaABAg.9TFgSLTRIio9aa0dWi6Dhy,Some people will be attached to certain things. Nothing wrong with that but one cannot stop evolution. Electric cars are the next evolution for cars and these cars are not only more efficient but offer a lot more for the money they charge. I think ICE cars will soon become like steam engines - beautiful but obsolete. Not shitting on ICE cars. Just stating what I think will happen
412,UgzR4YWiGERJKx1zp9p4AaABAg.9TFgSLTRIio9ZKjrZx8vaQ,"@Neil Johnson *""The point is that the issue is not whether there is enough oil or not. The issue is Climate Change. You totally ignored that!!""*

Actually, the point _was_ that we didn't have enough oil, until the communists realized that we _did._ Just like the issue was Global Cooling, then it was Global Warming, now it's Climate Change. You're right -- I generally ignore issues which aren't actually an _issue._

_The entirety of North America used to be underwater._ We're not talking about a few centimeters of sea level change.

Just a short 10,000 years ago much of what is now the U.S. was covered in glaciers. And yet you let communists tell you that humanity is doomed because the climate changes just like it has always changed -- even though you have zero personal evidence for it. Even though much of what you are told about climate is outright lies, and _all_ of the predictions ever made by climate fearmongerers have been flat-out wrong. All of them.

You're told that carbon dioxide is dangerous, when it is what plants breathe. The more CO2, the bigger and faster plants/trees grow, and hence the more oxygen they produce. CO2 is literally green.

I'm not the liar telling you to trust me on this -- the liar wants you to believe him implicitly. I'm telling you to do your own research. Don't blindly listen to Doomsday fearmongerers. Trust to 1. Science, and 2. The evidence of your own senses."
413,UgzR4YWiGERJKx1zp9p4AaABAg.9TFgSLTRIio9ZJkxbjz33r,@Bric Aaron The point is that the issue is not whether there is enough oil or not. The issue is Climate Change. You totally ignored that!!
414,UgzR4YWiGERJKx1zp9p4AaABAg.9TFgSLTRIio9W5jlotovAZ,Silence is where the soul LIVES.
415,UgzR4YWiGERJKx1zp9p4AaABAg.9TFgSLTRIio9TPObYJqSE5,"@Jac Flasche *""Lol.  Thanks for presenting a hilarious world view.""*

Well, anyone can laugh at something. All that you did was completely ignore my point, and then proceed to counter an argument that I never made."
416,UgzR4YWiGERJKx1zp9p4AaABAg.9TFgSLTRIio9TNiC3z_6GL,"@Jac Flasche Not just noise, vibrations, mechanical movements, the reaction of the pedal input the feel in the hands and feet. 
ICE is doomed, sadly, but not dead yet."
417,UgzHAjLw8FqH_EDluqZ4AaABAg,It looks like if a sf90 and a P1 had a baby 🔥🔥
418,Ugz862xr0A1DU1qxl4x4AaABAg,"This thing would make more sense with a V10. 
It being a EV is still cool tho."
419,UgyOV8pgHibkf44_bt14AaABAg,Damn you should have shown that house more :D
420,UgzfVhuXe2yYkfvKaGp4AaABAg,"It's weird that this is so beautiful and the Rimac, well, isn't."
421,UgxOzJVQgWDcCTHN23V4AaABAg,are we going to see a drag race between this and Rimac Nevera? please bring it!
422,UgxOzJVQgWDcCTHN23V4AaABAg.9TFNnDpHVtM9TLIkBXYauR,"@Damar Fadlan lmp1 car is fast and quick but it's not what they're made for, they're made for endurance race. Let's try any electric car vs petrol car on 24 hours race."
423,UgxOzJVQgWDcCTHN23V4AaABAg.9TFNnDpHVtM9TJ5DD4QnU6,@Nick Dean try Imprezza WRC vs Rimac.
424,UgxOzJVQgWDcCTHN23V4AaABAg.9TFNnDpHVtM9TJ0ruSyrsW,Bro its rimac vs rimac
425,UgxOzJVQgWDcCTHN23V4AaABAg.9TFNnDpHVtM9TIIwAM2xqU,@Alexander Mills .....hillbilly weird flex commentary. Pff
426,UgxOzJVQgWDcCTHN23V4AaABAg.9TFNnDpHVtM9THczB3VZMF,Soon just give it some time.. they will meet up and race
427,UgxOzJVQgWDcCTHN23V4AaABAg.9TFNnDpHVtM9TGmqlOUroP,@Pedjo Gt this car should test drag race with LMP1.
428,UgxOzJVQgWDcCTHN23V4AaABAg.9TFNnDpHVtM9TGmoOAlBJw,@Alexander Mills hi Alex Mills
429,UgxOzJVQgWDcCTHN23V4AaABAg.9TFNnDpHVtM9TGh5SYdd3q,Why? This is Rimac Nevera under that coat...
430,UgxOzJVQgWDcCTHN23V4AaABAg.9TFNnDpHVtM9TGXicT6f5B,All ICE shills will curse at the comment section if they do that  lmfao
431,UgxOzJVQgWDcCTHN23V4AaABAg.9TFNnDpHVtM9TG0e3T0XG_,"@Alexander Mills My only question is, wtf does the driver's have to be fat!? LOL"
432,UgxOzJVQgWDcCTHN23V4AaABAg.9TFNnDpHVtM9TFfPn-XjKY,The most boring race I could imagine….. I’d rather watch a Pontiac Aztec race a Nissan Xterra uphill with fat drivers. Why would you want to watch a silent race 😂. Boring. No thanksb
433,UgxOzJVQgWDcCTHN23V4AaABAg.9TFNnDpHVtM9TFcJrGXTBS,My guess is either they both clock in at the same speed or the Nevera is just ever so slightly faster.
434,UgyMum2WlJRsQt8AN8V4AaABAg,It could have double the power but with no sound it only activates some of your senses. Rather my M2 Competition than this vacuum cleaner!
435,UgxrCsfesDyOO3WQZ1N4AaABAg,Race tracks need to be redesigned with this rise of electric Hypercars. Longer straights and wider corners (Apexes) should be considered.
436,UgwfNNZf-PXLiixasRx4AaABAg,For a multi-million dollar car you'd think it would have controls not seemingly taken from an old version of Windows.
437,Ugw8nCh7nTK2aD9HHjB4AaABAg,"Amazing video as always! incredible car design and engineering, please the name of the first song? anyone can help? Thanks...."
438,UgxtfXVc5cSOzhbgxo54AaABAg,"Oh my god, this is insane electric car! Pininfarina made a work of art ✨"
439,UgxtfXVc5cSOzhbgxo54AaABAg.9TF-7oFI5P_9TFa_NvbS6k,"@BeyerT1 Yes, it is. electric motors, batteries and chassis rimac have a huge stake, but pininfarina has a lot to add to the car. I think, the design, interior design, aerodynamics, handling, track focus etc. making it special."
440,UgxTUs2yVbDupzRwUAd4AaABAg,"Looking at the design and after a lot of soul searching, I've come to a deeply personal realisation. Mom, dad, it's time to come clean, I think I prefer the villains"
441,Ugwh9AoCf8WpMvhscQF4AaABAg,It reminds me of 458 in a very good way
442,UgzHPtyEz4ckWVK4F3x4AaABAg,"Super GT? No clutch, No gearbox, No sound, No smell,... that's a bumper-car!!! How could anyone think that's a GT? oh yes, some youngster that never drived a real one!!! 
I'd rather drive a Golf GTI from the '80s and have more fun!"
443,UgxwL8bcRI9z-788get4AaABAg,"Volume level isn't measured in Hertz, thats frequency. Were you to start with 47 hertz and go up in 47hz jumps you would start with bass and then eventually move into an ear piecing high pitch noise. Volume is measured in decibels. I don't know if this is top gear misrepresenting or Pininfarina marketing bollocks but their just not a way it can be true."
444,UgyPQ7BErDAtX_sKW3h4AaABAg,That's one Mustang power for each wheel.
445,UgyPQ7BErDAtX_sKW3h4AaABAg.9TFS754hhGD9TP_jLRa92E,But not four times victims
446,UgyPQ7BErDAtX_sKW3h4AaABAg.9TFS754hhGD9TIFRM1Wd6H,LOL
447,UgzlPwwE3dQwispCjWZ4AaABAg,That thumbnail picture is AMAZING
448,UgzAj3i3pFwn8ava_qh4AaABAg,Proud of you Mahindra Pininfarina 🔥
449,UgwGKP-BKrdoOb5p5Mp4AaABAg,"Many said that it couldn’t be done. But last night in this very assembly plant we created a new hyper car.. I’d like to bring it out now

THE ANIMAL KNOWN AS BATTISTA!!!!"
450,UgyXgO2wTRr9s6VKqz54AaABAg,All for cool cars. That thing needs to have a different kind of driving test in order to allow driving on a road. Death trap.
451,Ugw1mMz5ZyGjF9Urd3B4AaABAg,"its beautiful, but it does absolutely nothing for me. no emotion, way too heavy, and i imagine the battery is dead after 15 minutes of spirited driving. so it takes off like a rocket ship in a straight line...cool party trick."
452,UgyVMSIxrs8umvnt0ZV4AaABAg,design similar to that of Ferrari 🏎
453,UgyFOqSBGhFf6jy1m654AaABAg,I know my cars but somehow I was a whole minute in before I realized this wasn’t a new Ferrari🙈
454,UgwqLmBoXmsLHWYPx-14AaABAg,"Why did this car  just appear out of nowhere, whereas the Rimac Nevera has been in the making for years?"
455,UgwjoRA_RmUbbJN21CB4AaABAg,Imagine for a second…….that you forget to pay the power bill…..
456,UgwQWgtHnISd4NBMDGp4AaABAg,"Take your 2 million, I’ll stick to the visceral Experience from my petrol v8! Might not be fast as this but at least it has heart & soul. No ev replicated it period"
457,UgzXkGG9MhSv2nedf7l4AaABAg,What a piece of art 👍
458,Ugx0cx2gDL0mT334ttV4AaABAg,"looks nice but I'm not ready for this kind of changes, to move the seat on the screen and the steering wheel, that's to much, i love physical buttons."
459,UgyabHkjKTWRLYcmtgp4AaABAg,It's surprising to think how an Indian manufacturer like Mahindra which owns Pininfarina had so much to do with the development of this car but nobody talks about it!
460,UgyabHkjKTWRLYcmtgp4AaABAg.9TGngMbGani9_xH9lhL2kR,@David Daimary it’s based on their Formula E team
461,UgyabHkjKTWRLYcmtgp4AaABAg.9TGngMbGani9YGhbO-weOg,What did they have to do with the development tho?
462,Ugy5uOocT9y8LKG_AxV4AaABAg,"When pininfarina designed this car, you know it's not all about performance, it's about beauty and comfort. It's not exactly an enthusiast's dream, but it does fit the billionaire lifestyle like a glove"
463,UgwE70ZAMFbgANHxXsR4AaABAg,Love it
464,UgxJPbHJ1_hIVUBBYdx4AaABAg,"Wow, that's all I got to say! 👏"
465,UgwI0CPuyoQjKtgIl6d4AaABAg,That screen sensitivity looked really slow and clunky for a £1.9 m car
466,UgwYirLhWCr2qp8mblF4AaABAg,These electric HyperCars look so cool but they would be even cooler if they sounded how they look
467,UgwYirLhWCr2qp8mblF4AaABAg.9TG2M6LHcdL9TNj7euZ--v,@TbT Why do you walk on the street? No sidewalks where you live?
468,UgwYirLhWCr2qp8mblF4AaABAg.9TG2M6LHcdL9THFclnQJFG,"@cachememory If you walk over a street just relying on your hearing, you should reconsider."
469,UgwYirLhWCr2qp8mblF4AaABAg.9TG2M6LHcdL9THFRL4Q_Op,@KepleroGT And that attitude is exactly the problem I just mentioned.
470,UgwYirLhWCr2qp8mblF4AaABAg.9TG2M6LHcdL9THANgcYyhI,@TbT Not my problem if you can't appreciate a good sounding engine
471,UgwYirLhWCr2qp8mblF4AaABAg.9TG2M6LHcdL9TH0Vp-bddR,TbT perfect so I can‘t hear if there is a danger ...
472,UgwYirLhWCr2qp8mblF4AaABAg.9TG2M6LHcdL9TGuqOsVjxt,The notion that engine sound has something to do with „fun“ or „performance“ will die off. And it is good this way. One person having „fun“ means dozens or hundreds of persons being deeply annoyed. Kinda like smoking in public.
473,UgwYirLhWCr2qp8mblF4AaABAg.9TG2M6LHcdL9TGrQzVJqMM,@Straight Busta Not like any of us could buy them anyways so it's a moot point.
474,UgwYirLhWCr2qp8mblF4AaABAg.9TG2M6LHcdL9TGof1w7SPm,"@Jeroenneman I mean yeah, but watching a Lexus LFA onboard video or an Aventador on board video..... I dunno man, these cars then seem quite dry and empty. Dunno about driving, I'm not gonna buy any one of these"
475,UgwYirLhWCr2qp8mblF4AaABAg.9TG2M6LHcdL9TGlTSDttq2,"We're just used to sports cars making noise. To me, a silent predator is way more appealing. Plus, noises like tire squeal are actually more easily heard. No fluff, just pure acceleration."
476,UgwYirLhWCr2qp8mblF4AaABAg.9TG2M6LHcdL9TGj5SZJ_k9,"We should all get used to this, cause this is how it's going to be. The future is all about efficiency, and this unfortunately will suck all the passion out of future cars.
I hope they will still look the part, and not become bland looking as well as bland sounding."
477,UgwZkBrowEsQGEiFZwh4AaABAg,The designer of this car will never draw a better looking one
478,UgyJdXlJgKqsgOK5b_94AaABAg,"""The sound increases in increments of 54Hz because that's a multiple of 432Hz, which is considered to be the purest sound in the universe.""
Utter marketing crap indeed. 54Hz is an A1, 432Hz is an A4 in music and a note commonly used to tune instruments. But the purest sound in the universe? What a load of crap."
479,UgzG-Wy-vCVrUrtKKTJ4AaABAg,"3:56 - sounds good, but it needs more cowbell. Lol - For real though, what a car."
480,UgzEsW2m27PXH9g9vOl4AaABAg,If you have one of these on order you are already numb to excitement
481,UgyAhbUdPcT41-MYaMZ4AaABAg,love the sound of rocks kicking up into the fender liners
482,UgyAhbUdPcT41-MYaMZ4AaABAg.9TGAbZprVT49Ta26UAMGFf,"@Andrew Pease Nah lots of well established automakers who build carbon fibre tub cars have the same NVH problem. Typicaly the wheel wells are dampened, but the air ducts on the sidew also collect stones."
483,UgyAhbUdPcT41-MYaMZ4AaABAg.9TGAbZprVT49TJ_FPjmtSr,"Creaky limited production, quiet drivetrain, racetracks are not covered in stones."
484,UgyAhbUdPcT41-MYaMZ4AaABAg.9TGAbZprVT49TIJgIh3MZY,All Michelin Sport Cup tires throws the Hell outta rocks!
485,UgzH0RUoxD7OxdoXvmN4AaABAg,"What is the the absolute limit of power. In the next ten years are we going to see 4000hp, 6000hp or even 10000hp electric cars or are there laws of physics that will limit this?"
486,Ugw8CIBMK1pAQp_hvX14AaABAg,"I'll have to buy one used, like all of us, when the performance is commonplace."
487,UgxaacS15KoQOTEbwpN4AaABAg,I wish I could drive it and then take it home lol time to make peoples day with a drive in this
488,UgzCxSNUFaq7qBG44G14AaABAg,It sounds like my nan's electric wheelchair.
489,Ugxtqn9OmeAS27WusXp4AaABAg,Didn't mention anything about the rear wing. Seems like it was stuck in air-brake mode for half of the track shots.
490,UgyNCJsVHJ2nuICen6F4AaABAg,its futurestuc and nostalgic at the same time
491,UgwjugPrPtDT4pj387R4AaABAg,This video rise more questions than before I watched.  By the choose of track means car can't handle corners or driver not capable? Rear end looks  strange.
492,Ugzb2rBqx5Rq8Q8c69d4AaABAg,I can't unsee the fact that this car looks exactly like the Furia from GTA Online. Or vice versa but anyway they look so similar.
493,Ugzg3UKmnS7bVDgzHLZ4AaABAg,I really hope that everyone will be able to buy their dream car in the nearest future!
494,Ugzg3UKmnS7bVDgzHLZ4AaABAg.9TGGEjxPVw19TqqP_5M3ld,I bought the closest thing to my dream car. It’s the Red Tesla Model 3. Faster than 99% of the cars on the road and looks very nice
495,Ugzg3UKmnS7bVDgzHLZ4AaABAg.9TGGEjxPVw19TfOIe50EXT,@Mateusz it's not....if you've got a bit of money......i'd advice that you invest in it
496,Ugzg3UKmnS7bVDgzHLZ4AaABAg.9TGGEjxPVw19TY4kIP8ADK,cars aren't everything
497,Ugzg3UKmnS7bVDgzHLZ4AaABAg.9TGGEjxPVw19TUh4OnGYBB,Ameen
498,Ugzg3UKmnS7bVDgzHLZ4AaABAg.9TGGEjxPVw19TTO2i54QxB,I don't want to buy ev because it's sh!t
499,Ugzg3UKmnS7bVDgzHLZ4AaABAg.9TGGEjxPVw19TIBcRm1Bgr,Unfortunately I’m poor.
500,Ugzg3UKmnS7bVDgzHLZ4AaABAg.9TGGEjxPVw19THxKAsmYOL,"I just did, an E43 M3 Laguna Seca Blue, not that my standards are low, but even with my income I'm lucky to be able to afford one."
501,Ugzg3UKmnS7bVDgzHLZ4AaABAg.9TGGEjxPVw19THuVUFM75u,"Doesn’t matter, after you get them then after a while it’s just another outdated vehicle………….less than 1% sold get kept for more than 5 years! 😳🤷🏽‍♂️"
502,Ugzg3UKmnS7bVDgzHLZ4AaABAg.9TGGEjxPVw19THXcblv_-r,"Or, make one."
503,Ugzg3UKmnS7bVDgzHLZ4AaABAg.9TGGEjxPVw19THS66RWKPv,Hopefully only 150 people are dreaming about this car. Lol
