,id,content
613,UgxGpJNZjNsVmS7SYMV4AaABAg,"730 BHP, 6.0 L Twin Turbo V12, Top Speed 230MPH ? That's sounds cool!"
614,UgyEbl18gf1IGBrFCd54AaABAg,How on Earth can Richard see over the steering wheel sitting like that
615,UgjgtJJCwE2frHgCoAEC,"While it doesn't have the best look, without no doubt Huarya have the best interior ever in history. With all of that leather, titanium, and carbon fibre. And really, who would use paddle shift when you have that glorious gear stick?"
616,Ugg42NdemYqFvXgCoAEC,Awesome car!!
617,Ugg1dk1wVgDhIHgCoAEC,The Pagani Huayra Is The Best Car Ever
618,Ugg1dk1wVgDhIHgCoAEC.7-H0Z7-0sYi8qNx_q9qx4r,"... I guess you never heard about Trabant. (that's in a league of its own). Check it out, some true legends, like Moskvich, Yugo..."
619,UgjHBhtfsbG6OHgCoAEC,"Pagani spells class more than anything on wheel and Koenigsegg does the same with speed. Ferraris and Lambos are not what they were 20 years ago, they are now sellout cars for rappers and boys like JB who doesn't know a thing about cars. PAGANI & KOENIGSEGG!"
620,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt9IuUAjm3fB3,"@Aref Eshghi these 'experts' dissing the likes of Ferrari, Lamborghini, Porsche et al. are a joke, clueless about everything about the craft of making these machines."
621,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt9IuU0TiEIKa,what you're saying is just something someone who doesn't know shit about cars would say.
622,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt99-qRF2cEyf,"@vee dee it's not about the car being bad, it's that we don't want to associate with the common culture around those cars. It does seem that the people that drive lambos are primarily bought by trashy rich kids. I.E Jake Paul, the dobre Bros. Yes, the car is incredible piece of engineering, but I would never buy one. Same with most American muscle cars or Corvettes. Good cars, but I don't want to associate with the culture behind them. I would probably rather buy something that doesn't feel like a semen holder."
623,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt93ktxxgeuqw,True fact
624,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt92z_powqrf3,Eagle Speedster is classier.
625,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt90bJimBPwZz,Lambos are affordabble
626,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt8yLtfjWdyBs,100% true
627,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt8rBQKYMPBQU,"I'd say it sells style, not necessarily class. Specifically the interior design of this thing is just disgusting and ostentatious."
628,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt8bRBZChrr2S,"Pagani & Koenigsegg is an art. 
Ferrari & Lambo just two names"
629,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt8VDkwCjl17a,"There is a saying in engineering: don't change what is working fine until you do not have a far better substitute! That's why some atomic generators are still running on prehistoric computer languages. Also FYI, Pagani Zonda used an engine from 90's! it's not like they are designing up-to-date engines every year!"
630,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt8VDbA3xizyL,What about the bugatti chiron?
631,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt8V8Y8nn8o4C,atleast every pagani has a different engine! unlike lamborghini that makes one engine and put it in easily five different cars!
632,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt8V4fa6BmixZ,At least Ferrari and Lamborghini don't ask AMG to build their engine! How is that for class and originality?
633,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt8UxiyZb_9Kf,Spot on Jon!
634,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt8TXrEvQ7iX-,Jon Samuel don't forget Aston martin.
635,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt8TW_YnsfIFY,Jon Samuel very true couldnt agree more ! ferraris are just tacky and pretentious . huayra is so much nicer looking and has far more class about it
636,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt8Sqhxm9DqKa,"Paganis aren't cars. They're works of art. 

Even though Koenigsegg is faster and more technologically impressive, I'd still choose Pagani."
637,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt8S4g2yqMhe1,Jon Samuel osiris
638,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt8Rjg3FK__AH,Agree. And Mclaren as well:)
639,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt8PHKTRO5hjb,Why all the rapper hate? So it'll be fine if all the CMA winners had one? I smell envy...
640,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt8D2mW2Xgce_,"+Jon Samuel
who is JB?"
641,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt8CijWRrS2WC,pagani and koenigsegg are the future of the hypercar
642,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt8Cd_qrtArMG,Amen
643,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt88cqo-rFKmp,"+Jon Samuel 
And for Spoiled Rich AF Arabs.
Even with the LaFerrari P1 or 918 I'd rather get Huayra or Zonda instead despite it's slower around the track.
That's says a lot for an Ex-Porsche fanboy like me!"
644,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt88c1pnJP8Bf,+Jon Samuel - Pagani borrows their engine from AMG. The heart and soul of the car isn't even built inhouse. LOL
645,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt888uX7ubBaq,@Jacob Bayers lol
646,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt888jzceUyMO,I agree with the New Lamborghini's but ferraris will never stop being classy
647,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt87K3cguLkgv,+Jon Samuel you forgot that ferraris and lambos are much cheaper.
648,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt86stSqVKo_d,+Jon Samuel Don't forget Aston Martin!
649,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt86q_XTiAA8Z,+James Arthur I like the Lamborghini elemento or the agera r and thank god the elemento is a track car so no rappers or anyone can have one
650,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt86q_Jd7bMQI,That is very true
651,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt86RPNxOd3Fl,Pagani huayra is the best car ever no doubt
652,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt72LguJh43mL,"A week ago I saw köenigsegg agera r and it didn't look like one of the most expensive cars in the world, maybe because the creamy white paint on it. But these days pagani huyara have became my favourite supercar. Doesn't look like a rappers car a Metallic paint on top of it"
653,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt71hySmVBRbC,"Lamborghini's are great cars as well as ferrari's and if you don't think so just because of some lame pop star having one then you don't know cars

Floyd Mayweather owns a Koenigsegg so unless you think he's full of ""class"" then I wouldn't judge cars based on the owners"
654,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt71PnrAyg3ck,Okay man.
655,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt71Kos-zPcdS,"@TMhyp3r i love all those brands, by ""class"" with quotation marks i was referring to the different level of manufacturing, ""class"" is relative to me :)"
656,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt71KjKkVSjg7,"""Pagani and Koenigsegg make cars on a whole different level""

You forgot McLaren, they might be a bit like Lamborghini and Porsche, they still have a little class,
Yes, my respect for the LaFerrari dropped once they sold to a JB.

Don't worry, I read everything you said.
"
657,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt71K41srKErP,"@Alessandro B Well there goes all the ""class"" "
658,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt71HfnX6LaKg,+Jon Samuel Kim Kardashian bought a Huayra...
659,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt7-vwnZsaTTo,"@Jon Samuel  And Porsche is just there like ""I like turtles"""
660,UgjHBhtfsbG6OHgCoAEC.82cbYNgraMt7-HKQaxlBah,Agreed
661,Ugym0G5E_za7cl8KcOZ4AaABAg,"Why hammond driving this car ?

Clarkson - too tall and big means heavy
May - too slow lol
Hammond - lightweight hamster lol"
662,Ugym0G5E_za7cl8KcOZ4AaABAg.8vaZY5281WQ9GlMkRgCGiB,"James actually driving Zonda with Stig's helmet on his review video, he raced with Bugatti Veyron that time"
663,Ugym0G5E_za7cl8KcOZ4AaABAg.8vaZY5281WQ9FE7w0v4Wo6,Jeremy and James have both driven and reviewed Paganis.
664,Ugym0G5E_za7cl8KcOZ4AaABAg.8vaZY5281WQ9CtH09VG4DU,Actually Hammond requested to do this because Pagani is his favorite car brand and the Zonda was his favorite car !
665,Ugym0G5E_za7cl8KcOZ4AaABAg.8vaZY5281WQ99I3uLuhFIZ,Is that pic naruto?
666,Ugym0G5E_za7cl8KcOZ4AaABAg.8vaZY5281WQ98vzWRrWwxV,Lmao
667,Ugym0G5E_za7cl8KcOZ4AaABAg.8vaZY5281WQ981PgYfbYQk,LMFAO 😂😂😂
668,Ugy1AyNIklWZ7fMT6Dl4AaABAg,This is epic machine 👌🏻
669,UgxzDL-ynX3gT-oQVVl4AaABAg,"‘How much speed, power, detail and turbocharging would you like to put into this car?’ 

Pagani: Yes."
670,UgjGggW8NZQzz3gCoAEC,coolest car ever I want it now!
671,Ugzub-eu4fGlxqsJDbp4AaABAg,"2003 ford focus,one of my favourite cars."
672,Uggi3mWaAA6rBngCoAEC,An absolute dream. There is no other car with as much attention to detail.
673,UghKe8PlR1hcuXgCoAEC,I feel like I need to contact with these guys when I want to buy a car
674,UgihjIdhGNd0ungCoAEC,"Was ein Auto. Irgendwie schön. Gerade diese offene Gearbox ist irgendwie cool. Manuelles Schalten hat eben auch Flair, auch wenn ich eher auf eine gut funktionierende Pedals stehe. :)"
675,Ugx90l5f_8QQwfsJjxF4AaABAg,BEST CAR EVER ❤❤❤ MY FAVORITE CAR ❤❤❤
676,UgxPvpEZTjJSp3_nI2Z4AaABAg,An amazing car still like new model
677,UgzYXxlVTO-v4lW6RfF4AaABAg,that gear lever is just stunning
678,UgwgRfcCR2pny3I_ICJ4AaABAg,The best part is the FLAPS... Its amazing
679,UghB2SjgccywvngCoAEC,7:18 always gives me goosebumps.
680,UghB2SjgccywvngCoAEC.7-H0Z7-HBBq71SMNawJGgg,NP :)
681,UghB2SjgccywvngCoAEC.7-H0Z7-HBBq71SLHnmcnUV,Thanks :D
682,UghB2SjgccywvngCoAEC.7-H0Z7-HBBq71SBufEpXNT,Post war years-all eyes @TheJudoJoker 
683,UghB2SjgccywvngCoAEC.7-H0Z7-HBBq71SAeVEl7rB,Do you know what the song is?
684,UghB2SjgccywvngCoAEC.7-H0Z7-HBBq71GdD59SC4Q,O.o ??
685,Ugx6AfbB7mvmzVYnxYl4AaABAg,simply beautiful in every way !
686,UgixD0_UEE9jwXgCoAEC,It just looks more special when compared to the computation .
687,UggL4BKiUIs6s3gCoAEC,"5:09 damn this sound, exciting."
688,UgjU0vy8ll9xoXgCoAEC,The only car so beautiful it literally makes me want to cry.
689,Ugi3Av-c9fIqxHgCoAEC,My favorite of all times .
690,UgzQXIS3phib6iVXYJl4AaABAg,"When they start making limited edition hyuaras like a R edition, we're gonna see a real speed demon with top speeds in koenigsegg territory"
691,Ugwg69LRBdirNxuqcFJ4AaABAg,"I can never love this like I love the zonda, it’s just...not the same."
692,UghKf7Fe9eSdeHgCoAEC,the most beautiful interior of any super car...
693,UgjEhsRFsFMfY3gCoAEC,"wish they had a manual. but the clinking gear changes in this just made me think of a precision, and poised watch"
694,UgwctjdybKrkibTJ0ul4AaABAg,Would love to see the catalytic converter on this baby
695,Ugh-xFGeC9X8pngCoAEC,"Love too gear! Best show ever! But anyone else hear them say after testibg a car "" the people out there that can afford this"" just find it funny that tey can afford 95% of the cars they test hahahaahha"
696,UgylyUgG6KFtmUuwmA54AaABAg,"Lambos and Pagani's are really relatable, Horacio used to work on Lamborghini, Both looks out of the world and unique at the same time."
697,Ugh03rR7s37g8XgCoAEC,Can you imagine development costs were only 7 million for this car?  In perspective the toyota prius costs nearly 2 billion for total r&d costs.
698,UgiKjRMdgBgD63gCoAEC,"to be honest this isn't any type of super car, this is art."
699,Ugy5abyykKdJB0SMG1t4AaABAg,I love to own one of those
700,UgzSvUzLXQLZp6NQaH14AaABAg,Best car of all time for me
701,UgiTaBO8ohdOIHgCoAEC,That is just sound of actual POWERRR!!!
702,UgiTaBO8ohdOIHgCoAEC.7-H0Z7-RrNI7-q2VGItic2,@BubuSnow93 You need hearing aids after listening to the awesomeness of the Zonda R
703,UgiTaBO8ohdOIHgCoAEC.7-H0Z7-RrNI7-hJB5MTy5x,True bud but this sound just makes you know that this car has a big heart :)
704,UgiTaBO8ohdOIHgCoAEC.7-H0Z7-RrNI7-g4yDJhUmx,Still doesn't even come close to the Zonda R speaking about sound ;)
705,UghPM0hfac9CkXgCoAEC,"When he says ""730 brake horsepower"" Does he know there is a difference between crank and brake horsepower? This car does not have 730hp at the wheels. You would need race slicks to drive it properly."
706,UgzRoWsiTT5QY8_ScIB4AaABAg,The Pagani Huayra is the most beautiful supercar in the world. the gauge or dial cluster is fantastic and the gear lever is awesome. the design of this car is wonderful. Top Gear make the best car video in the world.
707,Ugwyx-py5gf3DxUTxOF4AaABAg,Seven years ago and i still cant afford a prius.. xD
708,Ugw74IvXgM23Vtpx96Z4AaABAg,"""twin plate clutch"" doesnt mean the same thing as dual clutch"
709,UgypKq3A64jlvgu63kh4AaABAg,I came here just to hear the sound of the gearbox
710,UggN2-4kLj_nQ3gCoAEC,that V12 <3
711,UgxUBI-G1GF_V6uKe7R4AaABAg,A true work of Art
712,UghsNLJvN8a8K3gCoAEC,"Im afraid that owning one of theese will make you EXTREMELY paranoid all the time. Always thinking ""is someone touching my car?"" ""Will anybody scrape it?"" And in some places people seem to enjoy to scratch expensive cars because of some stupid reason. Although i would never say no to this car if i had the money!"
713,UghsNLJvN8a8K3gCoAEC.89gUSEuKx3S8qNx0SK-km1,"If you can afford it, you can also afford insurance. Not many companies are prepared to insure something as valuable as this... but there are a few. (won't be cheap tho)"
714,UghsNLJvN8a8K3gCoAEC.89gUSEuKx3S8lbBqlTqGGj,Yeah people are assholes. Keep the comprehensive portion of your insurance low lol.
715,UghsNLJvN8a8K3gCoAEC.89gUSEuKx3S8KEe1LK96kl,"shoot, i dont even own an expensive car and im paranoid about people touching and hitting it, i have a 96 318i convertible btw"
716,UghsNLJvN8a8K3gCoAEC.89gUSEuKx3S8F8mx_GxYlS,"well, if you can afford to have a supercar , i mean properly afford one and not like this chap who wins the lottery, you are not using just that car as a daily driver, you just have it over there for a few runs. after all you have many other cars and a chauffeur"
717,UghsNLJvN8a8K3gCoAEC.89gUSEuKx3S8ARdKnbIbgU,+DragonBorn ahh.. if you hardcore top gear fans you should know the answer...i believe clarkson had the answer back when he reviewed 911
718,UgxADT0__xhzZ02xm6d4AaABAg,It's the only car I've ever seen that I'm actually sad that I'll never be able to afford one
719,UggCX1TxoU_DzXgCoAEC,i would love their job! most be so much fun
720,UggZDivoL2_PZ3gCoAEC,amazing richerd.its a rwd but imagine if its 4wd
721,Ugwn32DCRMxKIPMbfdZ4AaABAg,The noise its so incredible its like drivin a monster
722,Ugj3AarRaXJIIngCoAEC,"if I ever have this car one day which I doubt it, I would imagine me in a suit and pulling off a 007 move"
723,Ugyzy8cQz6Ro2HXk65h4AaABAg,One of my favourite videos on the Internet
724,Ugy0CWaWHNXngcGX1BZ4AaABAg,B-E-A-U-T-I-F-U-L this is italian craftmanship at its highest
725,UgjtgsrkD6T2_ngCoAEC,If I was a stinking rich multi-millionaire this would be my car of choice. Amazing.
726,UgyZTzjuSH8JBxoNGL14AaABAg,0:54 looks badass
727,UgzJsJZvnujmQUVbMep4AaABAg,"Perodua Myvi is made from Carbo-Gold-Tinium, it not even has weight in it yet very very strong and can make Myvi accelerate from 0 to the speed of sound in just under 2.5 sec. It also can high beam Audi from behind."
728,UgyE9YDALO44z6hw3Td4AaABAg,That V12 sounds more like a V8
729,UgzLf6DC9AQSu0PG_AR4AaABAg,I have always loved that car when it came out but it's not what it's cracked up to be because a Porsche916 hybrid is faster than it is the slowest a lot of supercars the price
730,UgjsWQLlDD-oUngCoAEC,such a beautiful car...
731,UghnQKn-Hz6GHHgCoAEC,What Pagani and Koenisgsegg have done in the last 10 years should make Ferrari ashamed of what they've done in the last 50.
732,UghnQKn-Hz6GHHgCoAEC.8DSytaZZSDL9E5mLhap6L_,"Nah...the heart of Ferrari is the engine.  Even Enzo said he only sells engines and throws the cars in for free.  Koenis**** makes state of the art engines, but Pagani uses M-B stuff."
733,UghnQKn-Hz6GHHgCoAEC.8DSytaZZSDL99I4uFxeb8D,Fapoolakoo the pagani huayra can keep up with the koenigsegg in a straight line (well after 100 mph)
734,UghnQKn-Hz6GHHgCoAEC.8DSytaZZSDL8SkQDmC_kWR,"Scσяρισи Tнє Hєℓℓѕραωи lmao no the koenigseggs don't, ive yet to see any koenigsegg outclass a p1 or laferrari other than speed in a straight line"
735,UghnQKn-Hz6GHHgCoAEC.8DSytaZZSDL8Sd4aTv0yd4,"Randy Butternubs Yep. In just 10 years, Pagani has become almost the go to for supercar/hypercar elegance. Nothing really spells class on the road like a pagani. And Koenigsegg is THE KING of hypercars and speed. Look at the Agera R, One:1 and Regera. These three cars wipe the road with anything else that dares challenge them."
736,UghnQKn-Hz6GHHgCoAEC.8DSytaZZSDL8Lz4NVk0GRn,Yes. The Huayra and the Koenigsegg are cool
737,UghnQKn-Hz6GHHgCoAEC.8DSytaZZSDL8L1pjS85Bbv,"@TheFede8888 I'm not sure what you mean... McLaren has 3 models and variants of those models. Ferrari has the California, 488, FF, F12, and LaFerrari along with different variants of those models. That's quite a few more models than McLaren. I do agree that McLaren is more similar to Ferrari in mission than to Pagani or Keonigsegg. Those companies are more concerned with producing limited edition ultra exotics rather than mass producing supercars that have racing pedigree."
738,UghnQKn-Hz6GHHgCoAEC.8DSytaZZSDL8KzZ_F6qLk8,+BYSMA4th McLaren do the same thing with their cars...same design with same power engine...pagani is actually a small company...Mclaren is a multinational...like a Ferrari...different territory...
739,UghnQKn-Hz6GHHgCoAEC.8DSytaZZSDL8KlvS8VNZOe,"Mclaren a new car company,hahaha mate haven't you heard of the mclaren F1 in 1993. Mclaren has been making cars since 1963."
740,UghnQKn-Hz6GHHgCoAEC.8DSytaZZSDL8Jc2Fw_skcK,Pagani is a privately owned company and makes cars with immense attention to details and Ferrari and Lamborghini like Richard said are owned by fiat and Audi and these companies are basically using Lamborghini and Ferrari to make all the money in the world
741,UghnQKn-Hz6GHHgCoAEC.8DSytaZZSDL8J_aD5qAYo2,"348 was the last model that Enzo oversaw, he just wasnt there to see it through to the end. Remember these cars are developed years before they hit the road."
742,UghnQKn-Hz6GHHgCoAEC.8DSytaZZSDL8JLE6CavQUH,"@BYSMA4th I think they going in both direction. They make mass produce ferraris and ones that are limited, like ezno and laferrari."
743,UghnQKn-Hz6GHHgCoAEC.8DSytaZZSDL8JLDg6_9y67,"@Jasko CR Ferrari used to be a lot more narrow in terms of the number of models they produced, but as popularity in China and the Middle East grew they had to expand their brand. I don't criticize Ferrari for making those business decisions, but it has robbed Ferrari of that narrow focus that smaller companies can have."
744,UghnQKn-Hz6GHHgCoAEC.8DSytaZZSDL8JL7oVdKWb6,I meant 1000 times more**
745,UghnQKn-Hz6GHHgCoAEC.8DSytaZZSDL8JL7hV4IJXY,"Yeah but while Pagani and Koenigsegg produce limited number of cars and have one model production, Ferrari has so many and makes 1000 more cars a year. If Ferrari had one model to work on year around the story would be different."
746,UghnQKn-Hz6GHHgCoAEC.8DSytaZZSDL8JGVKWICHSv,"Koenigsegg is actually making intuitive things that could have been made years ago (electric camshaft motors, 2-4 stroke switching, more effective cylinder deactivation) Ferrari is in the past now, they may have helped shape what performance cars have become but they are incredibly if not completely irrelevant at this point (with an exception of Formula 1)"
747,UghnQKn-Hz6GHHgCoAEC.8DSytaZZSDL8JFIDk2wGTG,"@BYSMA4th I dont think that Ferrari Enzo and LaFerrari are ""same type"" of anything.."
748,UghnQKn-Hz6GHHgCoAEC.8DSytaZZSDL8JF0qppdEWU,"Ferrari was right there 50 years ago doing what Pagani and Koenigsegg are doing today. Unfortunately I think the company's vision was taken to the grave with Mr. Ferrari, and thus people look at the F40 (the last car Enzo Ferrari personally oversaw in the company) as the company's best achievement. 

Since then I think Ferrari has become too routine, they produce the same type of car over and over...I mean, the 360, 430, 458, and 488 are just incrementally better versions of one another, same with the 575, 599 and F12, and the 456, 612 and FF.

I think these new companies like Pagani, Koenigsegg, and Mclaren are taking the helm of the supercar. Ferrari and Lamborghini are still given royalty status, but I think that's exactly what makes the new companies cool. They have something to prove, so they are giving us really special cars."
749,UghnQKn-Hz6GHHgCoAEC.8DSytaZZSDL8IT9miToKo-,Then you don't know how much Ferrari did.
750,UghszifTu5GIs3gCoAEC,Such a beautiful piece of art
751,UgwCbkZz4xomaezo37F4AaABAg,Favorite car of all time.
752,UgjsAOvXEMOZo3gCoAEC,Those flaps also act like an air brakes! (5:28)
753,UgxbdAi8sZPiYQdtxZl4AaABAg,"I think if I had the financial means I'd certainly ""do it."""
754,UgxXJnU0S3vK4Zoe0Jh4AaABAg,"English driver, fighting for his life while cornering in a pure slide : ""oh god this is properly put together"". This is peak English :D"
755,UgjZygcv4C2rX3gCoAEC,I rember watching this on topgear when the episode was new am fell in love with that pagni I loved the zonda but till I saw there review I was 50 50 with this one but I love them both now lol
756,Ugg28aaeya9EcHgCoAEC,"Call me a noob for asking this, but is there a difference between Horse Power and Break Horse Power? I've heard both terms, but am still unclear on what exactly they both mean. Could someone take a minute to explain this?"
757,Ugg28aaeya9EcHgCoAEC.7-H0Z7-25_M8qNxBJ_JvTw,@Andrew Alexander I was just about to write exactly... what you wrote.
758,Ugg28aaeya9EcHgCoAEC.7-H0Z7-25_M77Blt799bY7,+Emperor Grief McScumbag VII PS = Pferdestärken (horsepower in german)
759,Ugg28aaeya9EcHgCoAEC.7-H0Z7-25_M76pkB7FbYrp,*Horsepower
760,Ugg28aaeya9EcHgCoAEC.7-H0Z7-25_M73X3dhva6kG,@Lucas Caetano PS = HP. I'ts german. Horsepower = Pferdestärke
761,Ugg28aaeya9EcHgCoAEC.7-H0Z7-25_M71tZtYHE9I7,"Relax, you're welcome hahahah"
762,Ugg28aaeya9EcHgCoAEC.7-H0Z7-25_M71tXTxqzDoF,"@Lucas Caetano Dafuq, wait, no, what?  I looked it up and you're right, although I don't think most non-professionals use BHP in the right way."
763,Ugg28aaeya9EcHgCoAEC.7-H0Z7-25_M71tTeR9DQU1,"I got you, but basically bhp is crank hp. On the other hand, whp is power at the wheels, isn't it?"
764,Ugg28aaeya9EcHgCoAEC.7-H0Z7-25_M71tRXjPVHrH,"@Lucas Caetano Hold up, no.  Brake* and wheel horsepower are the measures of horsepower at the wheels; they're interchangeable.  If you slap a car onto a dyno, that's what number you get.  Crank horsepower is the horsepower that the engine puts out, which only 85% or so of which actually gets to the wheels.  This is called drivetrain loss."
765,Ugg28aaeya9EcHgCoAEC.7-H0Z7-25_M71SriWwE_1v,@***** Is it an African or European horse?
766,Ugg28aaeya9EcHgCoAEC.7-H0Z7-25_M70xxTTgr7Lq,"@Jacob Landry When they test an engine at the stand, they apply load via a brake on the crank shaft, hence - brake horsepower.

I still don't see why they have an aversion to the SI system though, every single calculation is made much easier when you switch to that."
767,Ugg28aaeya9EcHgCoAEC.7-H0Z7-25_M70wPHK6KoJQ,"PS is another unit, just like hp, cv, kW and whatsoever
From wiki: http://prntscr.com/6v3z8y"
768,Ugg28aaeya9EcHgCoAEC.7-H0Z7-25_M70ZZpLxepkO,You're welcome! hahahah
769,Ugg28aaeya9EcHgCoAEC.7-H0Z7-25_M70ZMemT7qrt,"@Lucas Caetano Yes, thank you for taking the time to explain it."
770,Ugg28aaeya9EcHgCoAEC.7-H0Z7-25_M70ZJv4MuUbQ,"BHP is the power made by engine measured at the crankshaft.. the power you can use is HP or WHP (Wheel Horsepower), got it?"
771,Ugg28aaeya9EcHgCoAEC.7-H0Z7-25_M70YjRzZYiqs,@Lucas Caetano So BHP isn't actually the power the car is using. HP is the power of the car after things like friction reduce it?
772,Ugg28aaeya9EcHgCoAEC.7-H0Z7-25_M70Xj3Po8Yh7,"Break horse power = engine output
Horsepower = power that go to the wheels
Basically this"
773,Ugg28aaeya9EcHgCoAEC.7-H0Z7-25_M7-HwbjPA7aY,Google is your friend
774,Ugi_oPNw8U6OAXgCoAEC,"If people don't understand why the Huayra is over 1 million £ when it isn't fast as other cars less than than that then think of this.

You can buy a plain T-Shirt from a thrift shop or a small shop for about £5-10 right. But you wouldn't buy that would you? Instead you would buy a Plain T-Shirt from Armani or Lacoste for about £50-100 wouldn't you? Why? Because of that label, the label is important because it shows that it is special. That's the exact same for the Huayra.

Yes you could buy supercars/HyperCars for less than the Huayra, but the Huayra is special, unique and amazing car to have, so it's worth how much it is."
775,Ugi_oPNw8U6OAXgCoAEC.83lHOZS5hkK8DENAu40c3r,"@AnonBeatbox Because there is 3400+ matching images of it posted on the internet...

You dont own shit, get over it.

Not to mention there are 2 pictures of the car you have posted, one of them the license is blurred out and the other it isnt... Go ahead post another picture."
776,Ugi_oPNw8U6OAXgCoAEC.83lHOZS5hkK8D9ltecuPx_,+MadFluffyster Xaines How do you know those pictures aren't mine. You'd never know.
777,Ugi_oPNw8U6OAXgCoAEC.83lHOZS5hkK8D8Rrg8t2AJ,+MadFluffyster Xaines @infinitecars_ a car page. Also I'll post it right now.
778,Ugi_oPNw8U6OAXgCoAEC.83lHOZS5hkK8D7HWFs-5UB,"@AnonBeatbox Found your twitter and its insanely cringey... Thanks for the laugh.

What is your instagram then kid?"
779,Ugi_oPNw8U6OAXgCoAEC.83lHOZS5hkK8D5eYgblkG5,"I have, check instagram"
780,Ugi_oPNw8U6OAXgCoAEC.83lHOZS5hkK8D2GHwXlXB7,LOL
781,Ugi_oPNw8U6OAXgCoAEC.83lHOZS5hkK8D29dFP2Xtv,"+MadFluffyster Xaines I had one, sold it and got an aventador. Not traded."
782,Ugi_oPNw8U6OAXgCoAEC.83lHOZS5hkK8D0wgyXx8Bp,"@AnonBeatbox Depends, do you still think you own a Pagani?"
783,Ugi_oPNw8U6OAXgCoAEC.83lHOZS5hkK8D04JT2rYmK,"+MadFluffyster Xaines Still doesn't make any sense, could we stop this conversation now."
784,Ugi_oPNw8U6OAXgCoAEC.83lHOZS5hkK8D-nbZ2CwiW,@AnonBeatbox Why else would you lie about owning a hypercar?
785,Ugi_oPNw8U6OAXgCoAEC.83lHOZS5hkK8D-mUFJdYH7,"+MadFluffyster Xaines Why would I become a ""star"" by owning a supercar?"
786,Ugi_oPNw8U6OAXgCoAEC.83lHOZS5hkK8Czw6oCIC75,@AnonBeatbox Considering how badly you want to look like a star I am not mistaken.
787,Ugi_oPNw8U6OAXgCoAEC.83lHOZS5hkK8CyeF-Tnrzy,"+MadFluffyster Xaines That's ""super obvious""? Nope sir, you must be mistaken."
788,Ugi_oPNw8U6OAXgCoAEC.83lHOZS5hkK8CxL4bDI-Ck,"@AnonBeatbox No but seriously dont lie and try to play something super obvious off as truth, especially when you cant back it up."
789,Ugi_oPNw8U6OAXgCoAEC.83lHOZS5hkK8CsqCNbbm6q,+MadFluffyster Xaines I don't even worship them. You must be messed up when you just told me the same thing.
790,Ugi_oPNw8U6OAXgCoAEC.83lHOZS5hkK8CrkX4-deNe,I chose my name because I like Spirited Away (movie) eh well ok then.
791,Ugi_oPNw8U6OAXgCoAEC.83lHOZS5hkK8Crh8zS0ix4,"+Thundering Dragon No, I meant MadFluffyster Xaines or whatever his 12 year old name is."
792,Ugi_oPNw8U6OAXgCoAEC.83lHOZS5hkK8Cre8VPiFe9,Me? What is wrong with Thundering Dragon? 
793,Ugi_oPNw8U6OAXgCoAEC.83lHOZS5hkK8CrDkuUhzJn,I'm not even attempting. I seriously need to start working more than i usually do. Also your name sounds like a 12 year old made the name. I'm just saying.
794,Ugi_oPNw8U6OAXgCoAEC.83lHOZS5hkK8CqIvwYGTnu,+MadFluffyster Xaines Agreed.
