,id,content,content_clean,content_no_stopwords
2296,UgyclIwULGMcDovlwOJ4AaABAg,Love love,Love love,Love love
2297,UgwgH0qAck0H1q6W53t4AaABAg,I got a 2007 Seat Leon Fr with the DPF light on ......,I got a 2007 Seat Leon Fr with the DPF light on ,I got 2007 Seat Leon Fr DPF light
2298,UgzClFHc7Lrr4d_yyut4AaABAg,"if you give me a free one, i'll consider to do a  review video and free advertisement for you. good deal huh",if you give me a free one ill consider to do a  review video and free advertisement for you good deal huh,give free one ill consider review video free advertisement good deal huh
2299,UgyaGSB4-mVP8MR_L1B4AaABAg,"It’s a shame cars like these never get driven to their fullest potential and the whole reason why the built them. It’s like having a wife and not having sex with her ever. 

If you want a garage queen just buy a scaled down version of the car as a souvenir.","It’s a shame cars like these never get driven to their fullest potential and the whole reason why the built them It’s like having a wife and not having sex with her ever 

If you want a garage queen just buy a scaled down version of the car as a souvenir",It’s shame cars like never get driven fullest potential whole reason built It’s like wife sex ever If want garage queen buy scaled version car souvenir
2300,UgxQuTJgCrIH4iNG4_B4AaABAg,SORRY but the last bugatti  was the EB110...  aren't?,SORRY but the last bugatti  was the EB110  arent,SORRY last bugatti EB110 arent
2301,Ugy_oI3Xh4S8q-R7buJ4AaABAg,"Nice, now send me mine",Nice now send me mine,Nice send mine
2302,UgyVTuMoaJUI_eUe17h4AaABAg,Well it looks yuk!,Well it looks yuk,Well looks yuk
2303,Ugzq_4qdiP8MHW73T3N4AaABAg,I’m sorry to say but this is the ugliest buggati ever made in history. My heart is still with the Chiron,I’m sorry to say but this is the ugliest buggati ever made in history My heart is still with the Chiron,I’m sorry say ugliest buggati ever made history My heart still Chiron
2304,UgyU6TCP0XqoR3uZI0R4AaABAg,The grills on the B/C pilar pay tribute to the EB110S and they bring a normal EB110 to the party?,The grills on the BC pilar pay tribute to the EB110S and they bring a normal EB110 to the party,The grills BC pilar pay tribute EB110S bring normal EB110 party
2305,UgxLu63EnU1VpNHDFrB4AaABAg,Please dont become full electric,Please dont become full electric,Please dont become full electric
2306,UgyRZW_NssWnW4KfRqB4AaABAg,The inside is still just a Chiron,The inside is still just a Chiron,The inside still Chiron
2307,UgzBJBbG_MENFLg2JbV4AaABAg,"I drive a 1991 Toyota Celsior, I dont need a bugatti anyday.",I drive a 1991 Toyota Celsior I dont need a bugatti anyday,I drive 1991 Toyota Celsior I dont need bugatti anyday
2308,UgyXJupDdaxKRTasvTN4AaABAg,It so pretty,It so pretty,It pretty
2309,UgyhuXiDrublpGC_xA54AaABAg,No thanks..... i prefer a 40 Porsche colección,No thanks i prefer a 40 Porsche colección,No thanks prefer 40 Porsche colección
2310,UgxBDuSNNJ8l-ua4gUR4AaABAg,the most expensive ugliest hypercar of all time,the most expensive ugliest hypercar of all time,expensive ugliest hypercar time
2311,UgwPUN0P3Gpi6pySZKd4AaABAg,😁😁😁😁😁😘😘😘🥰,😁😁😁😁😁😘😘😘🥰,😁😁😁😁😁😘😘😘🥰
2312,UgzIfB5Y7qn5FklzJJd4AaABAg,wheels are horrible!!   car amazing!,wheels are horrible   car amazing,wheels horrible car amazing
2313,UgwZbDgkg7m7WiFQj1V4AaABAg,I’ll never afford a house,I’ll never afford a house,I’ll never afford house
2314,Ugw9JOels1EGhfSHSFR4AaABAg,Bugatti meaning in dictionary is ultra fsat,Bugatti meaning in dictionary is ultra fsat,Bugatti meaning dictionary ultra fsat
2315,UgwZok2NR-XKl_lV-zF4AaABAg,"The people responding by saying this car is too expensive and ugly, you're paying for the history, design, and luxury from Bugatti. If you can't grasp the understandment of that please look forward to looking at something more basic and cheaply made; like BMW",The people responding by saying this car is too expensive and ugly youre paying for the history design and luxury from Bugatti If you cant grasp the understandment of that please look forward to looking at something more basic and cheaply made like BMW,The people responding saying car expensive ugly youre paying history design luxury Bugatti If cant grasp understandment please look forward looking something basic cheaply made like BMW
2316,UgzrkIaz07xbP8F0zt14AaABAg,Nice,Nice,Nice
2317,Ugy-JZJPl_31wEcyfN94AaABAg,"Bugatti, start acting like Ferrari and choose your customers carefully.  You don't want these works of art in the hands of immature drivers that wreck them or abandon them in places like Dubai!",Bugatti start acting like Ferrari and choose your customers carefully  You dont want these works of art in the hands of immature drivers that wreck them or abandon them in places like Dubai,Bugatti start acting like Ferrari choose customers carefully You dont want works art hands immature drivers wreck abandon places like Dubai
2318,Ugxi-58coM4D9igjyFp4AaABAg,Oh my wow,Oh my wow,Oh wow
2319,UgxHarrPveVWDWCyvxt4AaABAg,Is that a mason sign in the end?,Is that a mason sign in the end,Is mason sign end
2320,UgxRztQ-JRpICEvARHx4AaABAg,I will take the original....this looks over styled and awkward...,I will take the originalthis looks over styled and awkward,I take originalthis looks styled awkward
2321,UgxTHu4hG7GClMMCqMx4AaABAg,Didn't Ronaldo already have one????,Didnt Ronaldo already have one,Didnt Ronaldo already one
2322,UgxRnFT7Dc4RxUaoGn54AaABAg,Wait !!! Where are the speakers ????,Wait  Where are the speakers ,Wait Where speakers
2323,UgzJqzWupTPmY4b_24d4AaABAg,The headlights look like a squinting cat.,The headlights look like a squinting cat,The headlights look like squinting cat
2324,UgxCZAUuHbAf-Thv0B94AaABAg,This that TWO BUGATTI RICH... #Ye,This that TWO BUGATTI RICH Ye,This TWO BUGATTI RICH Ye
2325,UgwFRMxNJ8c2tfuJ-G54AaABAg,The back side too high.,The back side too high,The back side high
2326,Ugx8Pb_uaQtlN3OwI1x4AaABAg,andrew need s one of these,andrew need s one of these,andrew need one
2327,UgyvUg4-KmZZl-wVfmN4AaABAg,Why does this name and looks always remind me of centipede,Why does this name and looks always remind me of centipede,Why name looks always remind centipede
2328,UgzBO-zI-m7ytoIzjxR4AaABAg,Bro wheres Manny Khoshbin when we need him,Bro wheres Manny Khoshbin when we need him,Bro wheres Manny Khoshbin need
2329,UgyBHKAEC7m1PZn5CGV4AaABAg,Was that Gordon Ramsay?,Was that Gordon Ramsay,Was Gordon Ramsay
2330,UgxykbHF2u865Eq5T194AaABAg,Why does it look like a toy car?,Why does it look like a toy car,Why look like toy car
2331,Ugx7x--pyN6Nen-Q-jV4AaABAg,whys it squinting? maybe it needs glasses,whys it squinting maybe it needs glasses,whys squinting maybe needs glasses
2332,UgxqdWD31IZ-0tcayLx4AaABAg,Andrew tates new car!!,Andrew tates new car,Andrew tates new car
2333,UgypmXB-semHZSjX4VB4AaABAg,"I'm sorry to say that but, 
The eb110 is the ugliest Bugatti ever made","Im sorry to say that but 
The eb110 is the ugliest Bugatti ever made",Im sorry say The eb110 ugliest Bugatti ever made
2334,UgwHjcvdwgJKD3RPoat4AaABAg,AMC 💎🙌🚀🚀,AMC 💎🙌🚀🚀,AMC 💎🙌🚀🚀
2335,UgxYzfJENbf7fWwnwyN4AaABAg,wow noice,wow noice,wow noice
2336,UgyeYs39iC5xMJayWuF4AaABAg,Give it to me for free,Give it to me for free,Give free
2337,Ugyydn7DoeIjDo3SBLF4AaABAg,nice,nice,nice
2338,UgzrMwWhB9AdmuojzdN4AaABAg,"Can’t wait for the used lot to have one, buy here pay here baby, 0 down, 89% apr at 336 months can’t get better that $366.73 a month $1250.67 on Insurance",Can’t wait for the used lot to have one buy here pay here baby 0 down 89 apr at 336 months can’t get better that 36673 a month 125067 on Insurance,Can’t wait used lot one buy pay baby 0 89 apr 336 months can’t get better 36673 month 125067 Insurance
2339,UgySR6EHRtjzbglV8CN4AaABAg,Ronaldo had one ages ago,Ronaldo had one ages ago,Ronaldo one ages ago
2340,UgyMJvR_b0HTHawILBh4AaABAg,i have one in game doe,i have one in game doe,one game doe
2341,UgzAvXpKD8Mo1v4p2bh4AaABAg,🤯,🤯,🤯
2342,UgwXaIke99hPdmfq7094AaABAg,All that says is expensive,All that says is expensive,All says expensive
2343,Ugy3DQ2VreXltjV-_xp4AaABAg,I got like $5 can I get one,I got like 5 can I get one,I got like 5 I get one
2344,UgyIkC4rmt2PuOlOH_l4AaABAg,So no Carplay?,So no Carplay,So Carplay
2345,UgwnBqGGq_ic59YUEIJ4AaABAg,who's next? it has to cristiano ronaldo right?,whos next it has to cristiano ronaldo right,whos next cristiano ronaldo right
2346,Ugxg_tK5XH3uZMyAyAp4AaABAg,presentation is nothing.was the customer happy ?,presentation is nothingwas the customer happy ,presentation nothingwas customer happy
2347,UgysRqvyPmpal4ZXygF4AaABAg,لا إله إلا الله محمد رسول الله,لا إله إلا الله محمد رسول الله,لا إله إلا الله محمد رسول الله
2348,Ugz3esnbB4AHml8Zxft4AaABAg,Can I get ❤️ by bugatti,Can I get ❤️ by bugatti,Can I get ❤️ bugatti
2349,UgyUvGgkWxcLkMeZPoh4AaABAg,lego car,lego car,lego car
2350,UgzDlrUVjH-lwyWUAhN4AaABAg,Zhe inside looks good but the outside looks pretty ugly to me.,Zhe inside looks good but the outside looks pretty ugly to me,Zhe inside looks good outside looks pretty ugly
2351,UgzyXGOWqMopPn3ZlFR4AaABAg,The one guy wearing white is BS.,The one guy wearing white is BS,The one guy wearing white BS
2352,UgwvMf4tePeaU4TEbGV4AaABAg,She's beautiful,Shes beautiful,Shes beautiful
2353,UgzrNj6QNyoEzFBf4yh4AaABAg,a bit much just for a car..,a bit much just for a car,bit much car
2354,UgyBb9oQxavtzapGGW14AaABAg,One of the ugliest cars that i've ever seen,One of the ugliest cars that ive ever seen,One ugliest cars ive ever seen
2355,Ugy10lha83jQHrosFdt4AaABAg,it looks ugly in the front though,it looks ugly in the front though,looks ugly front though
2356,UgzwC-eRe8wAGb7Mv8l4AaABAg,Way to much money for it can't drive it to it limits on regular roads what's the point it doesn't even look cool so stupid I would never have one of these even if it was given to me I would give it away and get a ccx now that a sexy car take so notes guys you definitely need them,Way to much money for it cant drive it to it limits on regular roads whats the point it doesnt even look cool so stupid I would never have one of these even if it was given to me I would give it away and get a ccx now that a sexy car take so notes guys you definitely need them,Way much money cant drive limits regular roads whats point doesnt even look cool stupid I would never one even given I would give away get ccx sexy car take notes guys definitely need
2357,UgzINQCdBvamedVa5294AaABAg,this that 2 bugatti richhhhhh,this that 2 bugatti richhhhhh,2 bugatti richhhhhh
2358,UgzxYQ0yjq2xFWYe4Wp4AaABAg,it looks like a cheap Bugatti copier from GTA V,it looks like a cheap Bugatti copier from GTA V,looks like cheap Bugatti copier GTA V
2359,UgzxYQ0yjq2xFWYe4Wp4AaABAg.9cJAxS6xTv99cJKmmZv1DT,honestly you're right,honestly youre right,honestly youre right
2360,UgwB7Z_9RS-NSc7ZaKd4AaABAg,Do they stand there in some creepy ritualistic triangle blankly smiling at you when they deliver it too?,Do they stand there in some creepy ritualistic triangle blankly smiling at you when they deliver it too,Do stand creepy ritualistic triangle blankly smiling deliver
2361,UgwB7Z_9RS-NSc7ZaKd4AaABAg.9cJoANi0NWd9cX45DMuMpP,They put the car in drive and walk in that formation in your direction,They put the car in drive and walk in that formation in your direction,They put car drive walk formation direction
2362,UgwaeKJmSYMRoli8wNl4AaABAg,🤮🤮old one look better,🤮🤮old one look better,🤮🤮old one look better
2363,UgwaECdjUO2gWc8_4pJ4AaABAg,thos car looks very cheap.,thos car looks very cheap,thos car looks cheap
2364,UgxS1WpgdAMxV8eJhxZ4AaABAg,It looks so ugly tf 😂,It looks so ugly tf 😂,It looks ugly tf 😂
2365,Ugzo3azq5oEihhE25Cl4AaABAg,"Why is one person wearing white in the ""V""",Why is one person wearing white in the V,Why one person wearing white V
2366,UgzOZehk86KQGesKKCZ4AaABAg,This car looks like 💩,This car looks like 💩,This car looks like 💩
2367,Ugxa8ZcV-L328QzLV314AaABAg,It’s not the same.,It’s not the same,It’s
2368,UgyjHN60gPjp7q7Z1-14AaABAg,It was for cr7 Ronaldo btw,It was for cr7 Ronaldo btw,It cr7 Ronaldo btw
2369,UgxCoQ8dfNYh4BRuIG54AaABAg,Blue is not good looking,Blue is not good looking,Blue good looking
2370,Ugy-qL3eEj6dFJCOfoR4AaABAg,Yes!,Yes,Yes
2371,UgyOWrGQIz0g9IMcxdJ4AaABAg,I didn't like the dots in the back.,I didnt like the dots in the back,I didnt like dots back
2372,UgyOWrGQIz0g9IMcxdJ4AaABAg.9cJyJNEC16y9cJzRY-ut56,You could cover them up with some tape.,You could cover them up with some tape,You could cover tape
2373,UgwDsEagmOomNc5RZ2V4AaABAg,"veyron with an ugly body kit and even worse interior, what a hideous car.",veyron with an ugly body kit and even worse interior what a hideous car,veyron ugly body kit even worse interior hideous car
2374,UgwEbmQ2uZS6Oss-8YN4AaABAg,Manny Khoshbin liked this,Manny Khoshbin liked this,Manny Khoshbin liked
2375,UgwozMnzCucR_ctnFlp4AaABAg,shut idc i don’t want a bugatti i want a supra,shut idc i don’t want a bugatti i want a supra,shut idc don’t want bugatti want supra
2376,Ugy9xzCo7Ne-pySzXH14AaABAg,not a single black person in that last shot lol,not a single black person in that last shot lol,single black person last shot lol
2377,Ugy9xzCo7Ne-pySzXH14AaABAg.9cJYxQ_Bcux9cJeeed4wxa,So?,So,So
2378,UgyPs8F0eJ4B9hoPzo94AaABAg,"Don't Get Offended, But This Car Looks Kindaa Ugly ! Even Than My Face !",Dont Get Offended But This Car Looks Kindaa Ugly  Even Than My Face ,Dont Get Offended But This Car Looks Kindaa Ugly Even Than My Face
2379,UgwiEzKZp_CD_2_50XB4AaABAg,Chinese car,Chinese car,Chinese car
2380,UgwdalI_SeSYyz8nui94AaABAg,I don't care,I dont care,I dont care
2381,UgwbtnBuAh7X0671cYJ4AaABAg,BooGah-E,BooGahE,BooGahE
2382,Ugwyh7Qv-6CXvlNOvK94AaABAg,That color looks cheap.,That color looks cheap,That color looks cheap
2383,Ugy52-YEr_mZNe9t64t4AaABAg,Gay car,Gay car,Gay car
2384,UgxtAeNQ7-YGQ-NUPNB4AaABAg,Ugly.  Just Ugly.,Ugly  Just Ugly,Ugly Just Ugly
2385,Ugy62i-CKeV_aUigE294AaABAg,im black,im black,im black
2386,UgwlbdWQNvpVEWhN1_Z4AaABAg,hi,hi,hi
2387,UgxDxpAGbIoVjtQ8HQJ4AaABAg,Andrew tate?,Andrew tate,Andrew tate
2388,Ugyd3O0vrxeqp-tNy0N4AaABAg,Lol,Lol,Lol
2389,UgwwcfgGRzHgvhZ1syB4AaABAg,Ok...,Ok,Ok
2390,UgzG9mrgV9QeZLFy5DV4AaABAg,2030,2030,2030
2391,UgwLx8MjuUxYmNpXdBd4AaABAg,"Congratulations! Hard work and dedication pays out, whoever has the Centodieci, he deserves it!",Congratulations Hard work and dedication pays out whoever has the Centodieci he deserves it,Congratulations Hard work dedication pays whoever Centodieci deserves
2392,UgwLx8MjuUxYmNpXdBd4AaABAg.9cGOhXjxrdR9cSwllA6UpD,or never worked a day in their life,or never worked a day in their life,never worked day life
2393,UgwLx8MjuUxYmNpXdBd4AaABAg.9cGOhXjxrdR9cSZMSuDd69,even if they are a druglord or part of the mafia or a corrupt politician or a dictator or a human traficker ?,even if they are a druglord or part of the mafia or a corrupt politician or a dictator or a human traficker ,even druglord part mafia corrupt politician dictator human traficker
2394,UgyVwi4L2GZ_0cvgQkR4AaABAg,Absurdamente CARO!!!! Mas lindo de mais 😍,Absurdamente CARO Mas lindo de mais 😍,Absurdamente CARO Mas lindo de mais 😍
2395,Ugy-YgNfvfjfIwNUx0Z4AaABAg,Amazing machine. Simply stunning.,Amazing machine Simply stunning,Amazing machine Simply stunning
2396,UgwWFOYfHHNgxZe-UmJ4AaABAg,Thanks for the speedy delivery !! Your pumping out videos fast !!,Thanks for the speedy delivery  Your pumping out videos fast ,Thanks speedy delivery Your pumping videos fast
2397,UgwVVI4AHHzls3EJzkV4AaABAg,Im honestly lost for words. Truly a work of art,Im honestly lost for words Truly a work of art,Im honestly lost words Truly work art
2398,Ugy0kdIkUVrRE4HrAFV4AaABAg,It looks amazing just like every Bugatti but the Chiron is still my favourite,It looks amazing just like every Bugatti but the Chiron is still my favourite,It looks amazing like every Bugatti Chiron still favourite
2399,UgzMWIB0P7mw5MYSRS14AaABAg,❤️ MASTER OF ALL CARS ❤️,❤️ MASTER OF ALL CARS ❤️,❤️ MASTER OF ALL CARS ❤️
2400,UgxEG6lCkRxmbQlAa5x4AaABAg,"Una pieza de historia y una gran obra de arte, felicitaciones.",Una pieza de historia y una gran obra de arte felicitaciones,Una pieza de historia una gran obra de arte felicitaciones
2401,Ugz8LlcELqnWCZNvVMF4AaABAg,That is one pretty Bugatti! I love the blue color and interior!,That is one pretty Bugatti I love the blue color and interior,That one pretty Bugatti I love blue color interior
2402,Ugzjzm7qT5A01gjtSBZ4AaABAg,"I'll get one when they run on batteries.
Gas engines are now part of history !","Ill get one when they run on batteries
Gas engines are now part of history ",Ill get one run batteries Gas engines part history
2403,UgzkDfheF7Z52ltUiuZ4AaABAg,"Class, wish I could even afford to buy a tyre!",Class wish I could even afford to buy a tyre,Class wish I could even afford buy tyre
2404,UgyK2ufP_hrkp67vDFN4AaABAg,"When people who madly love their art, make art together",When people who madly love their art make art together,When people madly love art make art together
2405,Ugz5uqy6m54iKFbOVj14AaABAg,they did a superb job on this car,they did a superb job on this car,superb job car
2406,UgxknroUmI1KXQ5LG0t4AaABAg,The art Bugatti puts out is second to none.,The art Bugatti puts out is second to none,The art Bugatti puts second none
2407,Ugw1zQHfGicJ2sa1paB4AaABAg,What a work of art!,What a work of art,What work art
2408,UgxYt4gwj7DR4QR51et4AaABAg,You know I like whether the video is 1 min long or 1 sec short💯,You know I like whether the video is 1 min long or 1 sec short💯,You know I like whether video 1 min long 1 sec short💯
2409,Ugy8Ns2nS6jG_-dU0pp4AaABAg,This is how the car should have been specced for the launch of the car! Wow!,This is how the car should have been specced for the launch of the car Wow,This car specced launch car Wow
2410,Ugy8_km_bQ6Gk8u3qZZ4AaABAg,"Ok, so now Bugatti has immortalized itself as a car company that creates rolling works of art.",Ok so now Bugatti has immortalized itself as a car company that creates rolling works of art,Ok Bugatti immortalized car company creates rolling works art
2411,UgyimLGdz8rfkzqP7Ex4AaABAg,Amazing machine.,Amazing machine,Amazing machine
2412,UgwZGDj5qHMNcRVshh54AaABAg,Absolutely beautiful!!,Absolutely beautiful,Absolutely beautiful
2413,Ugzrn5VsopxzXlhtCFF4AaABAg,What a masterpiece.,What a masterpiece,What masterpiece
2414,UgxNcGRbFP22MrTyGYt4AaABAg,That is stunning and that colour is 😍😍😍,That is stunning and that colour is 😍😍😍,That stunning colour 😍😍😍
2415,UgzDzcVF4dcgakOmJv54AaABAg,meu sonho um Bugatti  só na tenho e dinheiro mas olho cada dia sonhando por um muito lindo e muita pressão,meu sonho um Bugatti  só na tenho e dinheiro mas olho cada dia sonhando por um muito lindo e muita pressão,meu sonho um Bugatti só na tenho e dinheiro mas olho cada dia sonhando por um muito lindo e muita pressão
2416,UgycfooCoz9whcEi0F14AaABAg,Legendary 🔥,Legendary 🔥,Legendary 🔥
2417,Ugx9maL_m7RNxwx06ZR4AaABAg,Love the EB110 SS callbacks/styling cues.,Love the EB110 SS callbacksstyling cues,Love EB110 SS callbacksstyling cues
2418,UgwTMPsoeTomcb1EHQJ4AaABAg,Un chef-d'œuvre!!,Un chefdœuvre,Un chefdœuvre
2419,Ugx_O9-WYXOlgeNsRyB4AaABAg,This is a masterpiece.,This is a masterpiece,This masterpiece
2420,UgzphUQlcKkXlwH5wex4AaABAg,its so good and amazing that i should get one for free,its so good and amazing that i should get one for free,good amazing get one free
2421,Ugw498xownIseb65nR54AaABAg,This is srsly.. purely amazing,This is srsly purely amazing,This srsly purely amazing
2422,Ugx1zR-zyRvOJ9ddTI54AaABAg,Welcome back to things I want in my life but cannot afford !,Welcome back to things I want in my life but cannot afford ,Welcome back things I want life cannot afford
2423,Ugz9pxE6_yWwLtnyzct4AaABAg,bugatti if you see this comment i have watched this channel so much its insane i love your cars i saw a chiron at a dealer,bugatti if you see this comment i have watched this channel so much its insane i love your cars i saw a chiron at a dealer,bugatti see comment watched channel much insane love cars saw chiron dealer
2424,Ugw2JoSQNPeRYB3p9Bp4AaABAg,Its a masterpiece,Its a masterpiece,Its masterpiece
2425,UgyU75K2e8PU59Wn1714AaABAg,I kinda wish to hear the start up engine,I kinda wish to hear the start up engine,I kinda wish hear start engine
2426,Ugw1lKW-znDr3OR8du94AaABAg,"fabuleux, bravo bugatti",fabuleux bravo bugatti,fabuleux bravo bugatti
2427,Ugz3qsgthsgddV_AdAp4AaABAg,These is the nicest bugatti ever made so cool 😎,These is the nicest bugatti ever made so cool 😎,These nicest bugatti ever made cool 😎
2428,UgwR1RsOOBQKI6_njUd4AaABAg,"What’s the mileage on these guys, might have to get one",What’s the mileage on these guys might have to get one,What’s mileage guys might get one
2429,UgyOVIVwJVdYoySkEal4AaABAg,and its next to a eb110 my favorite Bugatti !!!,and its next to a eb110 my favorite Bugatti ,next eb110 favorite Bugatti
2430,UgxkJdk9-cNP5el5SQp4AaABAg,now we need to see a yellow one,now we need to see a yellow one,need see yellow one
2431,UgwcKg2oMb48AOizYHR4AaABAg,That customer is one lucky guy!,That customer is one lucky guy,That customer one lucky guy
2432,UgwVFUvdwY1hDBhGXpt4AaABAg,Gorgeous!!!,Gorgeous,Gorgeous
2433,UgxOoHVztf2_z-Xx9q94AaABAg,What a beautiful car. I hope none of them get wrecked,What a beautiful car I hope none of them get wrecked,What beautiful car I hope none get wrecked
2434,UgxOoHVztf2_z-Xx9q94AaABAg.9cICnmxLwbt9cIMcIEkAct,Sadly some billionaire's son would. Just like that teenage boy crashed his dad's one of one Pagani,Sadly some billionaires son would Just like that teenage boy crashed his dads one of one Pagani,Sadly billionaires son would Just like teenage boy crashed dads one one Pagani
2435,UgxKJVeBXqFULWRlHeZ4AaABAg,Breakout legendary of the EB110,Breakout legendary of the EB110,Breakout legendary EB110
2436,Ugwp59Ir9zAmr7h8fc14AaABAg,Tate will want this one 😂,Tate will want this one 😂,Tate want one 😂
2437,UgzAg9St2ZTwl8ehw7p4AaABAg,🔥🔥🔥,🔥🔥🔥,🔥🔥🔥
2438,UgwlqPPPvK-nFXg96gJ4AaABAg,And I'm planning on getting the next one,And Im planning on getting the next one,And Im planning getting next one
2439,UgwWsOB0jc8U8d7CIxJ4AaABAg,I love Bugatti 😇😇,I love Bugatti 😇😇,I love Bugatti 😇😇
2440,UgyyX67xdqMJkmVCvb14AaABAg,that blue interior is an .... interesting choice,that blue interior is an  interesting choice,blue interior interesting choice
2441,UgwU8s7hN92bLPFLk694AaABAg,If it can’t fly then I don’t want it! 😜,If it can’t fly then I don’t want it 😜,If can’t fly I don’t want 😜
2442,UgyllezT23gODFPLUk14AaABAg,👍 Perfect 👍,👍 Perfect 👍,👍 Perfect 👍
2443,UgzF_G2jxcjYFF9RWhV4AaABAg,It’s so pretty❤️,It’s so pretty❤️,It’s pretty❤️
2444,Ugw_pPbS8UgTZwm-1a14AaABAg,"Yup, that’s me, taking delivery…and then I woke up.",Yup that’s me taking delivery…and then I woke up,Yup that’s taking delivery…and I woke
2445,UgwkH0dMm5s_WTt83bZ4AaABAg,yea who ever brought that just wanted it lol the design is all over the place but they actually might just like the car,yea who ever brought that just wanted it lol the design is all over the place but they actually might just like the car,yea ever brought wanted lol design place actually might like car
2446,Ugy3v-gAvbXB8NizO8R4AaABAg,"If you really want one of these, you’ll need at least $9,000,000 to spare!",If you really want one of these you’ll need at least 9000000 to spare,If really want one you’ll need least 9000000 spare
2447,Ugzl6-EPo5EYbI58rPJ4AaABAg,"It's still crazy to me that a car like this cost's millions, but can be destroyed within a second.",Its still crazy to me that a car like this costs millions but can be destroyed within a second,Its still crazy car like costs millions destroyed within second
2448,Ugyr-t6ftJbMZvtsf3B4AaABAg,Love the new car but that EB110 is just stunningly timeless.,Love the new car but that EB110 is just stunningly timeless,Love new car EB110 stunningly timeless
2449,Ugyr-t6ftJbMZvtsf3B4AaABAg.9cHb4HfsshA9cIdNDmekGJ,"And Eb110🇮🇹,is a italian monster, made in Modena",And Eb110🇮🇹is a italian monster made in Modena,And Eb110🇮🇹is italian monster made Modena
2450,Ugyr-t6ftJbMZvtsf3B4AaABAg.9cHb4HfsshA9cI867yEvij,"And the EB110 has the engine window, showing the most beautiful engine ever made. I love to see the rod opening and closing the valves.",And the EB110 has the engine window showing the most beautiful engine ever made I love to see the rod opening and closing the valves,And EB110 engine window showing beautiful engine ever made I love see rod opening closing valves
2451,UgxLGXi9CuyQKwEwubd4AaABAg,Finally they made a Zentorno irl,Finally they made a Zentorno irl,Finally made Zentorno irl
2452,Ugw4ru7DpLi1WI1isAR4AaABAg,Favourite list updated✅,Favourite list updated✅,Favourite list updated✅
2453,UgwUewboZyRSPfw-t8J4AaABAg,finally they sold it,finally they sold it,finally sold
2454,Ugz0Xo2Rgbzpj9x-Sa54AaABAg,what it takes to work with Bugatti's engineers ?,what it takes to work with Bugattis engineers ,takes work Bugattis engineers
2455,Ugy4Ju9B-uNc1mfLfHt4AaABAg,Give me this car 😂,Give me this car 😂,Give car 😂
2456,UgwjP28T13ZenLf9Bcl4AaABAg,The legendary EB110 is reborn in this . This should have been based on the chassis of the EB110 itself,The legendary EB110 is reborn in this  This should have been based on the chassis of the EB110 itself,The legendary EB110 reborn This based chassis EB110
2457,Ugwu6dPehoqoRBmSmMx4AaABAg,Awesome! 🤩😍❤️💋💋💋💕💕🙏👼👼🌻God bless! ❤️❤️Love you too Bugatti 😍❤️,Awesome 🤩😍❤️💋💋💋💕💕🙏👼👼🌻God bless ❤️❤️Love you too Bugatti 😍❤️,Awesome 🤩😍❤️💋💋💋💕💕🙏👼👼🌻God bless ❤️❤️Love Bugatti 😍❤️
2458,UgyyYKyCLHDTd2GcJm14AaABAg,Don't Get Me Wrong I Love The Car But I'm Still Not Liking The Front Headlight Design,Dont Get Me Wrong I Love The Car But Im Still Not Liking The Front Headlight Design,Dont Get Me Wrong I Love The Car But Im Still Not Liking The Front Headlight Design
2459,UgycMGeWoOkJ5TO-CL54AaABAg,#centodieci #eb110 #bugatti #bugatticentodieci #bugattieb110 #bugatticentodiecieb110 #110eb #bugatti_centodieci This is most definitely a nice car to add to the bugatti collection and will move at the speed of light! 200 miles an hour ain’t nothing.This car will top that speed.,centodieci eb110 bugatti bugatticentodieci bugattieb110 bugatticentodiecieb110 110eb bugatticentodieci This is most definitely a nice car to add to the bugatti collection and will move at the speed of light 200 miles an hour ain’t nothingThis car will top that speed,centodieci eb110 bugatti bugatticentodieci bugattieb110 bugatticentodiecieb110 110eb bugatticentodieci This definitely nice car add bugatti collection move speed light 200 miles hour ain’t nothingThis car top speed
2460,Ugw4flQ7Il9dJHJ2W8R4AaABAg,🇮🇹 Italian heritage built in 🇫🇷 france!!,🇮🇹 Italian heritage built in 🇫🇷 france,🇮🇹 Italian heritage built 🇫🇷 france
2461,UgxEeiOvWGbQ_9KB25B4AaABAg,That has to be the Bugatti. Ever.,That has to be the Bugatti Ever,That Bugatti Ever
2462,Ugwc9t_Jyw3M1oHL43B4AaABAg,I want one.,I want one,I want one
2463,UgwoIDxTVCjqDbKntk14AaABAg,Would still rather have that EB110,Would still rather have that EB110,Would still rather EB110
2464,UgzhJTQPlo5raOoWCnN4AaABAg,I will keep my mustang,I will keep my mustang,I keep mustang
2465,UgwQnHkdy4GDQo7OreZ4AaABAg,Would consider if it were 30k,Would consider if it were 30k,Would consider 30k
2466,Ugw4DarEuWVMpEu52Cd4AaABAg,I wish it had the scissor doors like the eb110.,I wish it had the scissor doors like the eb110,I wish scissor doors like eb110
2467,Ugw4DarEuWVMpEu52Cd4AaABAg.9cHbAiNkhrW9cI8d93zu1W,"And the engine window, and exposed moving accelerator bodies. I think they should be in the tribute, even if they needed to redesign the engine.",And the engine window and exposed moving accelerator bodies I think they should be in the tribute even if they needed to redesign the engine,And engine window exposed moving accelerator bodies I think tribute even needed redesign engine
